,ID,Column0,Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21
11,89ae5568e250d99f8594da0850e11682,0.0,1840,7337.0,0.6781394378315789,0.7014034666794821,-0.0074686502841777,-0.407939121815475,-0.0156074272276953,-0.7749791570104966,,1,1,1,1,,0.0033900985562439,0.0,0,0.0,0,0,0
12,2d466ca023cc1a6405cd7d55d3b96ed2,0.0,293,1326.0,0.6781394378315789,0.7014034666794821,-0.0074686502841777,-0.407939121815475,-0.01560709294165,1.1900231209550651,,0,0,0,1,0.0013506136389673,0.0033900985610586,0.0,0,0.0,0,0,0
13,7e89371fbd2177f98398a07cc268a7f3,0.0,353,2907.0,0.2270208505628355,-1.429539639944487,-0.0074686502841777,-0.407939121815475,-0.0156074272276953,-0.7749791570104966,,1,1,1,1,0.0013506021631546,0.0033900985562439,0.0,0,0.0,0,0,0
14,2e8919dc9e2d1a6565c14958e12c3472,0.0,396,462.0,0.4525801441985607,0.2752148453536653,-0.0074686502841777,-0.407939121815475,-0.0156074272276953,-0.7749791570104966,,0,0,0,0,,0.0033900985562439,0.0,0,0.0,0,0,0
15,a9a82f90b2dfea3f82783be3eac4754e,0.0,0,3173.0,,,,-0.407939121815475,-0.0156074272276953,-0.7749791570104966,,0,0,0,0,,0.0033900985562439,0.0,0,0.0,0,0,0
16,ed67ce305b0a8ea825c4a984271acfa6,0.0,2323,764.0,-2.028572085775468,-1.855728261270304,,-0.407939121815475,-0.0156074272276953,-0.7749791570104966,,0,0,0,0,,0.0033900985562439,0.0,0,0.0,0,0,0
17,fb7ac22f8f5a92913622e7bfb712d130,0.0,988,1311.0,0.6781394378315789,0.7014034666794821,-0.007467853153894,-0.407939121815475,-0.0156074272276953,0.9862343689912408,,0,1,1,1,0.0013506049087954,0.0033900985562439,0.0,0,0.0,0,0,0
18,7a3386789bf60bb7d6d64d0664e456bb,0.0,515,6755.0,-1.577453498506724,-1.6426339506079068,-0.0074673366068072,2.899647995963472,-0.0156056520512625,0.55386469135637,,0,0,0,0,0.0013506401054271,0.0033901444486944,0.0,0,0.0,0,0,0
19,33b4c0a9819b24f58de8de3fdac1d688,0.0,1119,3580.0,-2.028572085775468,-1.855728261270304,,-0.407939121815475,-0.0156074272276953,-0.7749791570104966,,0,0,0,0,,0.0033900985562439,0.0,0,0.0,0,0,0
20,854ad067b3c8c3373603804d27d5780e,0.0,2495,3387.0,0.6781394378315789,0.7014034666794821,-0.0074686502841777,-0.407939121815475,-0.0156074272276953,0.9064425873006504,,1,1,1,1,0.0013506056124521,0.0033900985562439,0.0,0,0.0,0,0,0
21,f2c47003b95a5f420d8a31380a17e588,0.0,1922,4552.0,0.6781394378315789,0.7014034666794821,-0.0074686502841777,-0.407939121815475,-0.0156074272276953,-0.646863811648177,,1,1,1,1,0.0013506056124521,0.0033900985562439,0.0,0,0.0,0,0,0
22,e46008eccf6ad83a90459d0addd3f8ef,0.0,0,1851.0,,,-0.0074686502841777,-0.407939121815475,-0.0156074272276953,-0.7749791570104966,,0,1,1,0,,0.0033900985562439,0.0,0,1.0,0,0,0
23,bd123afa7340d2716cdd2614b92bd8fd,0.0,92,4068.0,-2.028572085775468,-1.855728261270304,,-0.407939121815475,-0.0156074272276953,-0.7749791570104966,,0,0,0,0,,0.0033900985562439,0.0,0,0.0,0,0,0
24,cbb6dd173f9e04b671b899d0090954a5,0.0,2487,5633.0,0.6781394378315789,0.7014034666794821,-0.0074678333205317,-0.407939121815475,-0.0156074272276953,0.9984909087455756,-0.0833494992181283,1,1,1,1,0.0013506055262196,0.0033900985562439,0.0,0,0.0,0,0,0
25,4d6db6ccd7a06289f462b49857da7d54,1.0,2495,3626.0,0.6781394378315789,0.7014034666794821,-0.0074678584601264,-0.407939121815475,-0.0156074272276953,2.1265563346136,5.239279625924159,1,1,1,1,0.0013505956957218,0.0033900985562439,0.0,0,0.0,0,0,0
26,d104adcdcfe7d4c3328cdf69fabf3671,1.0,0,36.0,,,-0.0074686502841777,-0.407939121815475,-0.0156074272276953,-0.7749791570104966,,0,0,0,0,,0.0033900985562439,0.0,1,1.0,0,0,0
27,6d76c71543a4e9827c5f8945916af372,0.0,648,1870.0,0.0014615569298173,0.7014034666794821,-0.0074679147521047,-0.1249537264671132,-0.0156061982228285,0.3337274065877944,,1,1,1,1,0.0013506056124521,0.0033900985562439,0.0,0,0.0,0,0,0
28,18d626bf46db96af8ae6203d83b91a52,0.0,2495,5393.0,,,,-0.407939121815475,-0.0156074272276953,-0.7749791570104966,,0,0,0,0,,0.0033900985562439,0.0,0,0.0,0,0,0
29,c63b05a7526a3128c35e1fbcf58a01ed,0.0,2495,6885.0,0.6781394378315789,0.7014034666794821,-0.0074677495917211,-0.407939121815475,-0.0156074272276953,1.1337863342109498,-0.0832872132258754,1,1,1,1,0.0013506056124521,0.0033900985562439,0.0,0,0.0,0,0,0
30,4474e15501382735c88e9e2e8f761a69,0.0,2495,5220.0,0.6781394378315789,0.7014034666794821,-0.0074678010321596,0.6842593521177841,-0.0155452979540423,0.7005738198670179,,0,0,0,0,0.0013506051123039,0.003390099185765,0.0,0,0.0,0,0,0
31,e5e376049c7ffc3426632aeaccebffac,5.0,2064,991.0,0.6781394378315789,0.7014034666794821,-0.0074686502841777,-0.407939121815475,-0.0156074272276953,-0.7749791570104966,,1,1,1,1,0.0013506056124521,0.0033900985562439,0.0,0,0.0,0,0,0
32,768e97fc27dd8e4513faf2f3deb6b123,1.0,2341,1362.0,0.6781394378315789,0.7014034666794821,-0.0074679097296837,-0.407939121815475,-0.0154964173938341,1.045341243836887,,1,1,1,1,0.0013506055607126,0.0033900985562439,0.0,0,1.0,0,0,0
33,59e7be85b4db61c2ff9f3064c2c832c6,0.0,2171,347.0,,,,-0.407939121815475,-0.0156074272276953,-0.7749791570104966,,0,0,0,0,,0.0033900985562439,0.0,0,0.0,0,0,0
34,5627fbe6ec878bd905d5caff6aa4da03,0.0,443,126.0,0.6781394378315789,0.7014034666794821,-0.0074686502841777,-0.407939121815475,-0.0156074272276953,-0.6483245434734359,,1,1,1,1,0.0013505550181564,0.0033900985562439,0.0,0,0.0,0,0,0
35,ce5f94e9efcf55ba40faf49a6caff16c,2.0,0,426.0,,,,-0.407939121815475,-0.0156074272276953,-0.7749791570104966,,0,0,0,0,,,0.0,0,1.0,0,0,0
36,9f73c7a235637bac4a37f9301673b7f5,0.0,2495,6798.0,0.6781394378315789,0.7014034666794821,-0.0074678887001531,0.3855106403990408,-0.0155971798269158,0.7430461250676058,,0,0,0,0,0.0013506056124521,0.0033900985562439,0.0,0,0.0,0,0,0
37,c2eeaa8a507dccf7ec172f8ee237f836,0.0,2109,4327.0,0.6781394378315789,0.4883091560178523,-0.0074679147521047,3.434927271022062,-0.0155906953202103,0.8955606906138122,,1,1,1,1,0.0013506056124521,0.0033900985562439,0.0,0,0.0,0,0,0
38,ed46805be1f940a7259388bfe0e22975,0.0,495,3304.0,-2.028572085775468,-1.5716025137206115,-0.0074686502841777,-0.407939121815475,-0.0156074272276953,-0.7749791570104966,,0,0,0,0,,0.0033913022222851,0.0,0,0.0,0,0,0
39,592d0f5679e7594067f88664685f1da2,0.0,1180,1332.0,-0.2240977367032008,0.2752148453536653,-0.0074686502841777,3.3718239754836974,-0.0156066534668853,1.0516673790040725,,0,0,0,1,0.0013505550492,0.0033900985562439,0.0,0,0.0,0,0,0
40,60218a3584543fb3c75ada440f1839c8,0.0,0,3501.0,,,,,-0.0155788629088593,,,0,0,0,0,,,0.0,0,0.0,0,0,0
41,07b8c0b0b8ef4bd44319a1bc1011bde0,2.0,2,200.0,,,,-0.407939121815475,-0.0156074272276953,-0.7749791570104966,,0,0,0,0,,,0.0,0,0.0,0,0,0
42,bedad63e066487061d1b77b8069ab3ab,0.0,602,467.0,-2.028572085775468,-1.855728261270304,,-0.407939121815475,-0.0156074272276953,-0.7749791570104966,,0,0,0,0,,0.0033900985562439,0.0,0,0.0,0,0,0
43,67ac67f03d5bb15b02f153e5c7bc73ff,0.0,274,7309.0,-1.4270806360856143,-1.855728261270304,-0.0074686502841777,-0.407939121815475,-0.0156074272276953,-0.7749791570104966,,1,1,1,1,0.0013506056124521,0.0033900985562439,0.0,0,1.0,0,0,0
44,0e3148127cc8244dcf36a7d4e15e1e55,0.0,2023,7154.0,0.6781394378315789,0.7014034666794821,-0.0074678009444901,-0.407939121815475,-0.0156074272276953,0.3787893171630095,,1,1,1,1,0.0013506056124521,0.0033900985562439,0.0,0,0.0,0,0,0
45,5b7d142b1b8f4151a2d74d59da53bb1c,0.0,370,946.0,-2.028572085775468,-1.855728261270304,,-0.407939121815475,-0.0155939548427411,-0.7749791570104966,,0,0,0,0,,0.0033900985562439,0.0,0,0.0,0,0,0
46,7d5577e679f9d87478a8597ee50df589,0.0,1256,1649.0,0.6781394378315789,0.7014034666794821,-0.0074676368799749,1.2285825220666082,-0.0156005066066253,0.2935447846380165,,0,0,0,0,0.0013506056090028,0.0033900985562439,0.0,0,0.0,0,0,0
47,8e792c08445a774dc5f9f1a9465d34a1,2.0,2451,12.0,,,,-0.407939121815475,-0.0156074272276953,-0.7749791570104966,,0,0,0,0,,0.0033900985562439,0.0,0,0.0,0,0,0
48,86b3770f21d1749f3763678660ac5326,0.0,2495,1347.0,0.6781394378315789,0.7014034666794821,-0.0074679096048661,-0.2442908058931774,-0.0156068873015559,0.8869295983839556,,0,1,1,1,0.0013506056745394,0.0033900985538366,0.0,0,0.0,0,0,0
49,a1aa264c9413e1f82bce0292b154145e,0.0,1246,6735.0,0.0014615569298173,0.0621205346920355,-0.0074686502841777,-0.407939121815475,-0.0156074272276953,0.2283506015015578,,1,1,1,1,0.0013505420694935,0.0033900985562439,0.0,0,0.0,0,0,0
50,53114bec213d592d8dd2c1dee57a8909,0.0,0,1606.0,,,,-0.407939121815475,-0.0156074272276953,-0.7749791570104966,,0,0,0,0,,,0.0,0,0.0,0,0,0
51,84a0474b7e26aabc47bd026857330950,0.0,2057,2192.0,0.6781394378315789,0.7014034666794821,-0.0074686502841777,-0.407939121815475,-0.0156074272276953,-0.7749791570104966,,0,0,0,0,,0.0033900985562439,0.0,0,0.0,0,0,0
52,fa747fff0169a26c6b623de5a0bb2256,0.0,1949,486.0,,,,-0.407939121815475,-0.0156074272276953,-0.7749791570104966,,0,0,0,0,,0.0033900985562439,0.0,0,0.0,0,0,0
53,b9f0f79928131930cd700d1204bcfd30,0.0,0,3591.0,,,-0.0074686502841777,-0.407939121815475,-0.0156074272276953,-0.7749791570104966,,0,0,0,0,,0.0033900985562439,0.0,0,1.0,0,0,0
54,22d01d7d63efc8c4d5e8550824424f1f,0.0,2485,5475.0,0.6781394378315789,0.7014034666794821,-0.0074686502841777,-0.407939121815475,-0.0156074272276953,0.3679546304401055,,0,1,1,0,0.0013506056124521,0.0033900985562439,0.0,0,0.0,0,0,0
55,678d1fc81be838e3b8a77f0c224a5517,5.0,1008,353.0,0.6781394378315789,0.7014034666794821,-0.0074678336734385,0.7367678210038887,-0.0156073718876429,0.6618574838559029,,0,0,0,0,0.0013499509530332,0.0033900985538366,0.0,0,0.0,0,0,0
56,451b032eb4c64f60afe89beb22f8268c,2.0,2481,4812.0,0.6781394378315789,0.7014034666794821,-0.007467842409925,2.99041406446822,-0.0155753966643495,0.3110430189174008,,0,0,0,0,0.0013506012628879,0.0033900985562439,0.0,0,0.0,0,0,0
57,e809d2bbbe8ebb8af9e486af62999c31,2.0,773,586.0,-1.1263349112406875,-1.0033510186212276,-0.0074686502841777,-0.407939121815475,-0.0156074272276953,0.4045673459994456,,1,1,1,1,0.0013506234280737,0.0033900985430035,0.0,0,0.0,0,0,0
58,b1192e285f1fd0b762456f82988059da,0.0,2495,4728.0,,,,-0.407939121815475,-0.0156074272276953,-0.7749791570104966,,0,0,0,0,,0.0033900985562439,0.0,0,0.0,0,0,0
59,da9e9aff1baaef67d56ad33ef8adaaff,0.0,38,32.0,-2.028572085775468,-1.855728261270304,,-0.407939121815475,-0.0156074272276953,-0.7749791570104966,,0,0,0,0,,0.0033900985562439,0.0,0,2.0,0,0,0
60,cbfbf40515fd8e6bab355527d0a10e9c,0.0,1894,3889.0,0.4525801441985607,0.4883091560178523,-0.0074686502841777,0.1418219304652214,-0.01560696490221,1.0757541803089827,,0,0,1,1,0.0013506055986549,0.0033900985562439,0.0,0,0.0,0,0,0
61,1cd8ea84a590ea076afaabfb5bbcc438,0.0,1126,3168.0,0.6781394378315789,0.7014034666794821,-0.0074686502841777,-0.407939121815475,-0.0156074272276953,-0.7749791570104966,,1,1,1,1,0.0013505953128497,0.0033900985562439,0.0,0,0.0,0,0,0
62,87258d68279a18a163d2278628d205ac,0.0,1428,3967.0,0.6781394378315789,0.7014034666794821,-0.0074677018059111,-0.407939121815475,-0.0156074272276953,0.2886016237084333,-0.0882707321369462,1,1,1,1,0.0013506055745098,0.0033900985562439,0.0,0,0.0,0,0,0
63,9bfe11e1003d3a04d86f2a9b032ef417,0.0,0,1807.0,,,,-0.407939121815475,-0.0156074272276953,-0.7749791570104966,,0,0,0,0,,0.0033900985562439,0.0,0,1.0,0,0,0
64,0533dea003c8b13fc5e745c918fcc1a0,0.0,1362,1241.0,-1.8030127921416368,-1.6426339506079068,-0.0074686502841777,2.0376416620150755,-0.0156067739003466,1.8722126539179784,,0,0,0,0,0.0013505567600516,0.0033904482425857,0.0,0,0.0,0,0,0
65,b4b71da77d118c43cb544b6aac11a4cf,0.0,1309,1712.0,0.4525801441985607,0.7014034666794821,-0.0074686502841777,-0.0230348037530477,-0.0156061401288872,0.9435482304245978,,0,0,0,0,0.0013506056124521,0.0033900985562439,0.0,0,0.0,0,0,0
66,f20907e49bff9db4c805c05ab4c3beaa,0.0,416,4362.0,0.6781394378315789,0.7014034666794821,-0.0074686502841777,0.0723725146400495,-0.0156069189384934,0.2538120458739645,,0,0,0,0,0.0013506056124521,0.0033900985562439,0.0,0,0.0,0,0,0
67,7351bbfd2a95c39c64e6c119c140bc0a,0.0,90,5194.0,-2.028572085775468,-1.0033510186212276,-0.0074686502841777,-0.407939121815475,-0.0156074272276953,-0.7749791570104966,,0,0,0,0,,0.0033900985562439,0.0,0,0.0,0,0,0
68,626eeec248f85010a40da4acfe68e1e4,1.0,2495,2338.0,0.6781394378315789,0.7014034666794821,-0.007467890408222,-0.407939121815475,-0.0156074272276953,0.9031628833355732,-0.0773291139881683,1,1,1,1,0.001350605553814,0.0033900985562439,0.0,0,0.0,0,0,0
69,483fdc9388cc40d78b8db0ce1c79c06d,0.0,1214,4905.0,-2.028572085775468,-1.855728261270304,,-0.407939121815475,-0.0156074272276953,-0.7749791570104966,,0,0,0,0,,0.0033900985562439,0.0,0,0.0,0,0,0
70,1fbdf54a1a135c13334bc632b4c81778,0.0,1500,2866.0,0.0014615569298173,0.7014034666794821,-0.0074686502841777,-0.407939121815475,-0.0156074272276953,-0.7749791570104966,,1,1,1,1,0.0013505358987003,0.0033900985562439,0.0,0,0.0,0,0,0
71,65008d6aac3369c9defa95ae1f26023e,0.0,696,8507.0,0.6781394378315789,0.7014034666794821,-0.0074686502841777,-0.407939121815475,-0.0156074272276953,-0.7749791570104966,,0,0,0,0,,0.0033900985562439,0.0,0,0.0,0,0,0
72,f3d17b496ab941387117525fa83e02dd,0.0,2495,5933.0,0.6781394378315789,0.7014034666794821,-0.007467903072004,3.337326327059845,-0.0156023962005835,0.6736113763471732,,0,0,1,1,0.0013505960509994,0.0033900985562439,0.0,0,0.0,0,0,0
73,8acad6d1c10073b4793646a89ea685c7,0.0,919,2048.0,-1.351894204873706,-1.2164453292828572,-0.0074686502841777,-0.407939121815475,-0.0156074272276953,-0.7749791570104966,,0,0,1,1,,0.0033900985562439,0.0,0,0.0,0,0,0
74,1a67c09e6e2bec85748dbbfc71ac982b,0.0,2495,3498.0,0.6781394378315789,0.7014034666794821,-0.0074679147521047,-0.407939121815475,-0.0156074272276953,0.534512771728392,,1,1,1,1,0.0013506035773665,0.0033900985562439,0.0,0,0.0,0,0,0
75,f8d2c0c17eabe9b753393d34823abc96,0.0,2495,3798.0,0.0014615569298173,0.2752148453536653,-0.0074671971885602,-0.407939121815475,-0.0156074272276953,0.0832355035378653,,1,1,1,1,0.0013505996762111,0.0033900985562439,0.0,0,0.0,0,0,0
76,86814e0d6633ffb655f847979050bbc4,0.0,638,4271.0,0.0014615569298173,-1.6426339506079068,-0.0074686502841777,-0.407939121815475,-0.0156074272276953,1.0101476042522752,,0,0,0,0,,0.0033900985562439,0.0,0,0.0,0,0,0
77,cfeb53ab0b622a2a6d427183290ff76c,0.0,123,3573.0,-2.028572085775468,-1.855728261270304,,0.6125701291325628,-0.0156071885901114,1.398979975441336,,0,0,0,0,0.0013506401054271,-0.0626898784547054,0.0,0,0.0,0,0,0
78,6ea784592d5226eaef48d78b8e8b5cb5,0.0,668,1390.0,,,,-0.407939121815475,-0.0156074272276953,-0.7749791570104966,,0,0,0,0,,0.0033900985562439,0.0,0,0.0,0,0,0
79,8bc2499b104eebd1421e1c917493ebb1,0.0,72,1154.0,-2.028572085775468,-1.855728261270304,,-0.407939121815475,-0.0156074272276953,-0.7749791570104966,,0,0,0,0,,0.0033900985562439,0.0,0,1.0,0,0,0
80,c8274d29a89946a72bcbfd4ed92a6fe6,0.0,313,817.0,-2.028572085775468,-1.855728261270304,,-0.407939121815475,-0.0156071318075458,-0.7749791570104966,,0,0,0,0,,0.0033900985562439,0.0,0,0.0,0,0,0
81,43555b79bfc01f17d61a2f873de607f7,0.0,2440,1653.0,,,,-0.407939121815475,-0.0156074272276953,-0.7749791570104966,,0,0,0,0,,0.0033900985562439,0.0,0,0.0,0,0,0
82,4d57deff4b49d14c887657ccdb4bf74f,0.0,607,1167.0,0.2270208505628355,0.0621205346920355,-0.0074686502841777,-0.1710698934754826,-0.0156069130045186,0.4736341347068616,,1,1,1,1,0.0013506401054271,0.0033900612580205,0.0,0,0.0,0,0,0
83,6a8ff6a4fd0b0de746a73c0bb1de3092,1.0,1738,2187.0,,,,-0.407939121815475,-0.0156074272276953,-0.7749791570104966,,0,0,0,0,,0.0033900985562439,0.0,0,0.0,0,0,0
84,14a8723e79eddd8d89220041d0af02a5,0.0,2495,7001.0,0.6781394378315789,0.7014034666794821,-0.0074679147521047,0.6780132919446566,-0.0156063229182606,0.3315321432648532,,0,0,1,1,0.0013506050881588,0.0033900985357815,0.0,0,0.0,0,0,0
85,01b5ea8fa508a6aad0500046bfca6f29,0.0,1189,3842.0,0.6781394378315789,0.7014034666794821,-0.0074686502841777,-0.407939121815475,-0.0156074272276953,2.286339846077325,,0,1,1,0,0.0013506056124521,0.0033900985562439,0.0,0,0.0,0,0,0
86,506e1443bdeb1e79b5ecb2d8b409553d,0.0,70,2152.0,0.6781394378315789,0.7014034666794821,-0.0074686502841777,-0.407939121815475,-0.0156074272276953,-0.7749791570104966,,0,0,0,0,,0.0033900985562439,0.0,0,1.0,0,0,0
87,bf91f40a4ea713ecfa6c1626a9966702,2.0,595,341.0,-1.8030127921416368,-1.855728261270304,,-0.407939121815475,-0.0156067839323703,-0.7749791570104966,,0,0,0,0,,0.0033900985562439,0.0,0,0.0,0,0,0
88,72a737d9f129cb6b00d9014cd16aab9b,0.0,316,1046.0,-1.5364427178474056,-1.390795219825353,-0.0074686502841777,-0.407939121815475,-0.0156074272276953,0.203745879121722,,0,0,0,0,,0.0033900985562439,0.0,0,0.0,0,0,0
89,71f1e12be347edb2e123c4c21ab4488d,0.0,1251,5068.0,-1.577453498506724,-0.5771623972954109,-0.0074679147521047,3.440399789547132,-0.0156069322817407,0.3493969490289031,,0,0,0,0,,0.0033900985562439,0.0,0,0.0,0,0,0
90,0aee8f0ed6e2ecd6d59673999564e351,0.0,415,4944.0,,,,-0.407939121815475,-0.0156074272276953,-0.7749791570104966,,0,0,0,0,,0.0033900985562439,0.0,0,1.0,0,0,0
91,2d4a5339ce48e98a939ace59c9668c2f,0.0,2470,5194.0,0.6781394378315789,0.7014034666794821,-0.0074678481128989,2.294215035818045,-0.0155179589026525,0.7484683282782864,,0,0,0,0,0.0013506051743913,0.0033900985562439,0.0,0,0.0,0,0,0
92,25fe7ff45d0f5c00b371b32c5603d585,5.0,1092,17.0,0.6781394378315789,0.7014034666794821,-0.0074677142029698,-0.340471665934333,-0.0156045947382526,0.2999750594315277,,0,0,0,0,0.0013506055676112,0.0033900985562439,0.0,0,0.0,0,0,0
93,5105c057ac305d6e17a18b5454829bc2,2.0,2495,3538.0,0.6781394378315789,0.7014034666794821,-0.0074678026072384,-0.407939121815475,-0.0156074272276953,0.5589453165927027,,0,0,1,1,0.0013506055676112,0.0033900852063037,0.0,0,0.0,0,0,0
94,30334c5f9cfeba69a93005012d829481,0.0,952,4285.0,-1.351894204873706,-1.855728261270304,-0.0074686502841777,-0.407939121815475,-0.0156059072613562,-0.7749791570104966,,1,1,1,1,,0.0033900985562439,0.0,0,0.0,0,0,0
95,4cc9aafbea9966e02136a7e9b061c53c,2.0,463,30.0,0.2270208505628355,0.4883091560178523,-0.0074679147521047,-0.3339369708179005,-0.0156073562167039,0.26688365177034,,1,1,1,1,0.0013506056090028,0.0033900985562439,0.0,0,0.0,0,0,0
96,311f34c443f93831112fbcfc8dfd05aa,2.0,986,871.0,0.6781394378315789,0.7014034666794821,-0.0074686502841777,-0.407939121815475,-0.0156074272276953,-0.7749791570104966,,0,0,0,0,,0.0033900985562439,0.0,0,1.0,0,0,0
97,a2730b198a08320a74f7e6b397676d35,0.0,1252,3640.0,0.6781394378315789,0.7014034666794821,-0.0074686502841777,-0.407939121815475,-0.0156074272276953,-0.7749791570104966,,0,0,0,0,,0.0033900985562439,0.0,0,0.0,0,0,0
98,87c8e117af86961f14d12b04a8885bfb,0.0,910,1828.0,-1.1263349112406875,-0.7902567079570407,-0.0074686502841777,-0.407939121815475,-0.0156074272276953,-0.7749791570104966,,0,0,0,0,,0.0033900985562439,0.0,0,0.0,0,0,0
99,a03d96b4293362f4f8c36ddff9a09a9b,0.0,518,2670.0,-2.028572085775468,-1.855728261270304,,-0.407939121815475,-0.0156074272276953,-0.7749791570104966,,0,0,0,0,,0.0033900985562439,0.0,0,0.0,0,0,0
100,63b2a5bdd9ec09e46356bbb163c6b4b1,0.0,718,7095.0,0.6781394378315789,0.7014034666794821,-0.0074679147521047,0.4372263253075335,-0.0156065328858943,1.0374155240093417,,0,1,1,0,0.0013506056090028,0.0033900985562439,0.0,0,0.0,0,0,0
101,de402d532df1c657f3b7ce0b387bd767,0.0,2495,6734.0,0.6781394378315789,0.7014034666794821,-0.007467903827596,-0.3148062467756236,-0.0156070341264521,0.5139431127365812,,0,0,0,0,0.0013506056124521,0.0033900985562439,0.0,0,0.0,0,0,0
102,1120ba4026fcc47c2cd45f172e766dae,0.0,539,4459.0,-2.028572085775468,-1.855728261270304,,-0.407939121815475,-0.0156074272276953,-0.7749791570104966,,0,1,1,0,,0.0033900985562439,0.0,0,0.0,0,0,0
103,ec3dd8799f332a9cf4bd1be6cc65cee6,0.0,98,1439.0,,,,-0.407939121815475,-0.0156074272276953,-0.7749791570104966,,0,0,0,0,,0.0033900985562439,0.0,0,1.0,0,0,0
104,3305728cd581f8876401b8ec3a48316d,2.0,2495,1158.0,0.6781394378315789,0.7014034666794821,-0.0074678356786921,-0.407939121815475,-0.0156074272276953,0.7049810088531127,-0.0584796323462706,0,1,1,1,0.0013506054054942,0.0033901009997006,0.0,0,0.0,0,0,0
105,1bb6f6053034787b2d2fa175adca82a3,1.0,2480,144.0,0.6781394378315789,0.7014034666794821,-0.0074674365581863,-0.407939121815475,-0.0156074272276953,0.2763853512762778,,1,1,1,1,0.0013505892972749,0.0033900985562439,0.0,0,0.0,0,0,0
106,5704ee7ef985fe05ce83908f03f41b62,0.0,1,6945.0,,,-0.0074686502841777,-0.407939121815475,-0.0156074272276953,-0.7749791570104966,,0,0,0,0,,0.0033900985562439,0.0,0,1.0,1,0,0
107,8b6eee4b05580b9c29987b6105839c4a,0.0,2495,5849.0,0.6781394378315789,0.7014034666794821,-0.0074679147521047,-0.407939121815475,-0.0156074272276953,0.5565584363573227,-0.0830633486893449,1,1,1,1,0.0013506047639249,0.0033900985562439,0.0,0,0.0,0,0,0
108,0b47eca6f36bdbdbcdd67f2bc07ac274,0.0,708,687.0,0.6781394378315789,0.7014034666794821,-0.0074686502841777,1.2291636404191295,-0.0156070410931352,2.092522116202079,,0,0,0,0,0.0013506051295504,0.0033900985562439,0.0,0,0.0,0,0,0
